0,BTC_STEEM,1 min,2021-07-11 23:26:49.295003,0.00001202,0.00001202,0.00001202,0.00001202
39,BTC_SWAP,5 min,2021-07-11 23:30:46.606448,0.00002401,0.00002401,0.00002401,0.00002401
40,BTC_MANA,5 min,2021-07-11 23:30:39.192154,0.00002103,0.00002103,0.00002103,0.00002103
41,BTC_CHR,5 min,2021-07-11 23:30:36.619067,0.00000513,0.00000513,0.00000515,0.00000515
42,BTC_BAT,5 min,2021-07-11 23:29:57.198968,0.00001653,0.00001653,0.00001657,0.00001657
43,BTC_BCHSV,5 min,2021-07-11 23:27:03.090576,0.00412184,0.00412184,0.00412184,0.00412184
44,BTC_XEM,5 min,2021-07-11 23:27:10.492627,0.00000357,0.00000357,0.00000357,0.00000357
45,BTC_NMR,5 min,2021-07-11 23:27:33.331603,0.00092364,0.00092364,0.00092364,0.00092364
46,BTC_LPT,5 min,2021-07-11 23:30:39.195123,0.00045893,0.00045893,0.00045893,0.00045893
47,BTC_ZRX,5 min,2021-07-11 23:29:46.817448,0.00002264,0.00002264,0.00002264,0.00002264
48,BTC_GAS,5 min,2021-07-11 23:30:23.625293,0.00017697,0.00017697,0.00017697,0.00017697
49,BTC_STR,5 min,2021-07-11 23:30:41.011983,0.00000727,0.00000725,0.00000727,0.00000725
50,BTC_HGET,5 min,2021-07-11 23:29:28.496645,0.00013187,0.00013187,0.00013187,0.00013187
51,BTC_FARM,5 min,2021-07-11 23:30:48.356828,0.00199729,0.00199729,0.00199729,0.00199729
52,BTC_DCR,5 min,2021-07-11 23:29:01.212271,0.00398889,0.00398889,0.00398889,0.00398889
53,BTC_XTZ,5 min,2021-07-11 23:29:24.149382,0.00008461,0.00008461,0.00008461,0.00008461
54,BTC_CVC,5 min,2021-07-11 23:29:36.625047,0.00000714,0.00000714,0.00000714,0.00000714
55,BTC_REPV2,5 min,2021-07-11 23:30:08.598022,0.00044750,0.00044750,0.00044750,0.00044750
0,BTC_STEEM,1 min,2021-07-11 23:31:15.536134,0.00001211,0.00001202,0.00001211,0.00001211
1,BTC_EOS,1 min,2021-07-11 23:31:17.852008,0.00012647,0.00012559,0.00012702,0.00012665
2,BTC_ATOM,1 min,2021-07-11 23:31:15.540095,0.00040401,0.00040401,0.00040401,0.00040401
3,BTC_MATIC,1 min,2021-07-11 23:30:45.940801,0.00003041,0.00003041,0.00003041,0.00003041
4,BTC_BCH,1 min,2021-07-11 23:31:11.176275,0.01462316,0.01462316,0.01462316,0.01462316
5,BTC_DOT,1 min,2021-07-11 23:31:10.561069,0.00045255,0.00045255,0.00045314,0.00045270
6,BTC_TRU,1 min,2021-07-11 23:31:09.931802,0.00000440,0.00000440,0.00000440,0.00000440
7,BTC_XMR,1 min,2021-07-11 23:31:14.305150,0.00624671,0.00624617,0.00624705,0.00624695
8,BTC_SNX,1 min,2021-07-11 23:31:17.254795,0.00039453,0.00039376,0.00039809,0.00039376
9,BTC_MKR,1 min,2021-07-11 23:31:14.327352,0.07760343,0.07760343,0.07760343,0.07760343
10,BTC_SWINGBY,1 min,2021-07-11 23:26:22.506574,0.00000247,0.00000247,0.00000247,0.00000247
11,BTC_SENSO,1 min,2021-07-11 23:31:14.342985,0.00002601,0.00002600,0.00002603,0.00002602
12,BTC_QTUM,1 min,2021-07-11 23:31:11.150935,0.00019960,0.00019960,0.00020067,0.00020067
13,BTC_LINK,1 min,2021-07-11 23:31:17.860587,0.00053833,0.00053828,0.00053933,0.00053863
14,BTC_REN,1 min,2021-07-11 23:31:17.880661,0.00001074,0.00001074,0.00001074,0.00001074
15,BTC_SXP,1 min,2021-07-11 23:31:17.881794,0.00005700,0.00005700,0.00005700,0.00005700
16,BTC_ETH,1 min,2021-07-11 23:31:17.848056,0.06277125,0.06275947,0.06280232,0.06275950
17,BTC_ARDR,1 min,2021-07-11 23:30:55.984520,0.00000483,0.00000483,0.00000483,0.00000483
18,BTC_AVA,1 min,2021-07-11 23:31:15.555664,0.00006424,0.00006424,0.00006424,0.00006424
19,BTC_INJ,1 min,2021-07-11 23:31:08.710551,0.00020492,0.00020492,0.00020492,0.00020492
20,BTC_LTC,1 min,2021-07-11 23:31:12.359867,0.00395367,0.00395367,0.00395820,0.00395630
21,BTC_ETC,1 min,2021-07-11 23:29:18.569873,0.00144434,0.00144434,0.00144434,0.00144434
22,BTC_DASH,1 min,2021-07-11 23:30:44.608393,0.00378924,0.00378924,0.00378924,0.00378924
23,BTC_DOGE,1 min,2021-07-11 23:30:35.961333,0.00000632,0.00000631,0.00000632,0.00000632
24,BTC_XRP,1 min,2021-07-11 23:30:35.972787,0.00001874,0.00001874,0.00001875,0.00001874
25,BTC_LSK,1 min,2021-07-11 23:26:11.763254,0.00007601,0.00007601,0.00007601,0.00007601
26,BTC_TRX,1 min,2021-07-11 23:26:12.442450,0.00000183,0.00000183,0.00000183,0.00000183
27,BTC_ZEC,1 min,2021-07-11 23:31:13.655595,0.00325149,0.00325149,0.00325149,0.00325149
28,BTC_AAVE,1 min,2021-07-11 23:31:16.759608,0.00894853,0.00894203,0.00894853,0.00894853
29,BTC_KLV,1 min,2021-07-11 23:30:45.950341,0.00000145,0.00000143,0.00000145,0.00000143
30,BTC_WRX,1 min,2021-07-11 23:31:17.265349,0.00003251,0.00003251,0.00003251,0.00003251
31,BTC_OMG,1 min,2021-07-11 23:31:14.312964,0.00012278,0.00012278,0.00012278,0.00012278
32,BTC_WBTC,1 min,2021-07-11 23:31:17.943896,0.99793994,0.99793994,0.99793994,0.99793994
33,BTC_SAND,1 min,2021-07-11 23:31:13.064942,0.00001350,0.00001350,0.00001350,0.00001350
34,BTC_FIL,1 min,2021-07-11 23:31:16.188010,0.00160627,0.00160627,0.00160627,0.00160627
35,BTC_FRONT,1 min,2021-07-11 23:30:12.390721,0.00002323,0.00002323,0.00002323,0.00002323
36,BTC_NEO,1 min,2021-07-11 23:31:17.870105,0.00100798,0.00100798,0.00100798,0.00100798
37,BTC_POLY,1 min,2021-07-11 23:31:11.748995,0.00000559,0.00000559,0.00000559,0.00000559
38,BTC_KNC,1 min,2021-07-11 23:29:07.034981,0.00004424,0.00004424,0.00004424,0.00004424
39,BTC_SWAP,1 min,2021-07-11 23:30:46.606448,0.00002401,0.00002401,0.00002401,0.00002401
40,BTC_MANA,1 min,2021-07-11 23:30:39.192154,0.00002103,0.00002103,0.00002103,0.00002103
41,BTC_CHR,1 min,2021-07-11 23:30:50.073219,0.00000513,0.00000513,0.00000515,0.00000515
42,BTC_BAT,1 min,2021-07-11 23:29:57.198968,0.00001657,0.00001653,0.00001657,0.00001657
43,BTC_BCHSV,1 min,2021-07-11 23:27:03.090576,0.00412184,0.00412184,0.00412184,0.00412184
44,BTC_XEM,1 min,2021-07-11 23:27:10.492627,0.00000357,0.00000357,0.00000357,0.00000357
45,BTC_NMR,1 min,2021-07-11 23:27:33.331603,0.00092364,0.00092364,0.00092364,0.00092364
46,BTC_LPT,1 min,2021-07-11 23:30:39.195123,0.00045893,0.00045893,0.00045893,0.00045893
47,BTC_ZRX,1 min,2021-07-11 23:31:05.046650,0.00002264,0.00002264,0.00002264,0.00002264
48,BTC_GAS,1 min,2021-07-11 23:30:23.625293,0.00017697,0.00017697,0.00017697,0.00017697
49,BTC_STR,1 min,2021-07-11 23:30:41.011983,0.00000725,0.00000725,0.00000727,0.00000725
50,BTC_HGET,1 min,2021-07-11 23:29:28.496645,0.00013187,0.00013187,0.00013187,0.00013187
51,BTC_FARM,1 min,2021-07-11 23:31:17.945835,0.00199729,0.00199729,0.00199729,0.00199729
52,BTC_DCR,1 min,2021-07-11 23:29:01.212271,0.00398889,0.00398889,0.00398889,0.00398889
53,BTC_XTZ,1 min,2021-07-11 23:29:24.149382,0.00008461,0.00008461,0.00008461,0.00008461
54,BTC_CVC,1 min,2021-07-11 23:31:11.141282,0.00000714,0.00000714,0.00000714,0.00000714
55,BTC_REPV2,1 min,2021-07-11 23:30:08.598022,0.00044750,0.00044750,0.00044750,0.00044750
0,BTC_STEEM,1 min,2021-07-11 23:32:11.265675,0.00001211,0.00001202,0.00001211,0.00001211
1,BTC_EOS,1 min,2021-07-11 23:32:18.003581,0.00012665,0.00012559,0.00012719,0.00012714
2,BTC_ATOM,1 min,2021-07-11 23:32:12.649694,0.00040401,0.00040401,0.00040401,0.00040401
3,BTC_MATIC,1 min,2021-07-11 23:32:00.621370,0.00003041,0.00003041,0.00003041,0.00003041
4,BTC_BCH,1 min,2021-07-11 23:32:17.361806,0.01462316,0.01462316,0.01462316,0.01462316
5,BTC_DOT,1 min,2021-07-11 23:32:18.022461,0.00045270,0.00045255,0.00045314,0.00045270
6,BTC_TRU,1 min,2021-07-11 23:32:18.023232,0.00000440,0.00000440,0.00000440,0.00000440
7,BTC_XMR,1 min,2021-07-11 23:32:18.613110,0.00624695,0.00624617,0.00624705,0.00624703
8,BTC_SNX,1 min,2021-07-11 23:32:16.647430,0.00039376,0.00039286,0.00039809,0.00039354
9,BTC_MKR,1 min,2021-07-11 23:32:15.944657,0.07760343,0.07760343,0.07760343,0.07760343
10,BTC_SWINGBY,1 min,2021-07-11 23:32:16.658594,0.00000247,0.00000247,0.00000247,0.00000247
11,BTC_SENSO,1 min,2021-07-11 23:32:10.657325,0.00002602,0.00002600,0.00002603,0.00002603
12,BTC_QTUM,1 min,2021-07-11 23:32:03.252781,0.00020067,0.00019960,0.00020067,0.00020067
13,BTC_LINK,1 min,2021-07-11 23:32:18.005623,0.00053863,0.00053828,0.00053933,0.00053857
14,BTC_REN,1 min,2021-07-11 23:32:16.034802,0.00001074,0.00001074,0.00001074,0.00001074
15,BTC_SXP,1 min,2021-07-11 23:32:18.011614,0.00005700,0.00005700,0.00005700,0.00005700
16,BTC_ETH,1 min,2021-07-11 23:32:15.936760,0.06275950,0.06275947,0.06280232,0.06275950
17,BTC_ARDR,1 min,2021-07-11 23:31:38.293565,0.00000483,0.00000483,0.00000483,0.00000483
18,BTC_AVA,1 min,2021-07-11 23:31:58.580505,0.00006424,0.00006424,0.00006424,0.00006424
19,BTC_INJ,1 min,2021-07-11 23:32:15.368330,0.00020492,0.00020492,0.00020492,0.00020492
20,BTC_LTC,1 min,2021-07-11 23:32:17.243206,0.00395630,0.00395367,0.00395820,0.00395568
21,BTC_ETC,1 min,2021-07-11 23:32:18.003111,0.00144434,0.00144434,0.00144434,0.00144434
22,BTC_DASH,1 min,2021-07-11 23:32:13.305042,0.00378924,0.00378924,0.00380698,0.00380433
23,BTC_DOGE,1 min,2021-07-11 23:31:41.338809,0.00000632,0.00000631,0.00000632,0.00000632
24,BTC_XRP,1 min,2021-07-11 23:31:50.503674,0.00001874,0.00001874,0.00001876,0.00001876
25,BTC_LSK,1 min,2021-07-11 23:32:11.263960,0.00007601,0.00007601,0.00007601,0.00007601
26,BTC_TRX,1 min,2021-07-11 23:26:12.442450,0.00000183,0.00000183,0.00000183,0.00000183
27,BTC_ZEC,1 min,2021-07-11 23:32:08.289300,0.00325149,0.00325149,0.00325149,0.00325149
28,BTC_AAVE,1 min,2021-07-11 23:32:18.021142,0.00894853,0.00894203,0.00894854,0.00894854
29,BTC_KLV,1 min,2021-07-11 23:32:18.024828,0.00000143,0.00000143,0.00000145,0.00000145
30,BTC_WRX,1 min,2021-07-11 23:32:18.011201,0.00003251,0.00003251,0.00003251,0.00003251
31,BTC_OMG,1 min,2021-07-11 23:32:07.429965,0.00012278,0.00012278,0.00012278,0.00012278
32,BTC_WBTC,1 min,2021-07-11 23:32:10.709200,0.99793994,0.99793994,0.99793994,0.99793994
33,BTC_SAND,1 min,2021-07-11 23:32:18.020748,0.00001350,0.00001350,0.00001350,0.00001350
34,BTC_FIL,1 min,2021-07-11 23:32:17.367629,0.00160627,0.00160627,0.00160627,0.00160627
35,BTC_FRONT,1 min,2021-07-11 23:30:12.390721,0.00002323,0.00002323,0.00002323,0.00002323
36,BTC_NEO,1 min,2021-07-11 23:32:17.276997,0.00100798,0.00100798,0.00100798,0.00100798
37,BTC_POLY,1 min,2021-07-11 23:32:01.817730,0.00000559,0.00000559,0.00000559,0.00000559
38,BTC_KNC,1 min,2021-07-11 23:32:06.541752,0.00004424,0.00004424,0.00004424,0.00004424
39,BTC_SWAP,1 min,2021-07-11 23:32:16.038567,0.00002401,0.00002401,0.00002401,0.00002401
40,BTC_MANA,1 min,2021-07-11 23:32:04.841103,0.00002103,0.00002103,0.00002103,0.00002103
41,BTC_CHR,1 min,2021-07-11 23:31:59.212608,0.00000515,0.00000513,0.00000515,0.00000515
42,BTC_BAT,1 min,2021-07-11 23:29:57.198968,0.00001657,0.00001653,0.00001657,0.00001657
43,BTC_BCHSV,1 min,2021-07-11 23:32:05.727240,0.00412184,0.00412184,0.00412184,0.00412184
44,BTC_XEM,1 min,2021-07-11 23:27:10.492627,0.00000357,0.00000357,0.00000357,0.00000357
45,BTC_NMR,1 min,2021-07-11 23:32:14.247310,0.00092364,0.00092364,0.00092364,0.00092364
46,BTC_LPT,1 min,2021-07-11 23:32:07.451025,0.00045893,0.00045893,0.00045893,0.00045893
47,BTC_ZRX,1 min,2021-07-11 23:32:15.239038,0.00002264,0.00002264,0.00002264,0.00002264
48,BTC_GAS,1 min,2021-07-11 23:32:14.636566,0.00017697,0.00017697,0.00017697,0.00017697
49,BTC_STR,1 min,2021-07-11 23:32:03.974571,0.00000725,0.00000725,0.00000727,0.00000725
50,BTC_HGET,1 min,2021-07-11 23:29:28.496645,0.00013187,0.00013187,0.00013187,0.00013187
51,BTC_FARM,1 min,2021-07-11 23:32:18.022065,0.00199729,0.00199729,0.00199729,0.00199729
52,BTC_DCR,1 min,2021-07-11 23:29:01.212271,0.00398889,0.00398889,0.00398889,0.00398889
53,BTC_XTZ,1 min,2021-07-11 23:32:18.006449,0.00008461,0.00008461,0.00008461,0.00008461
54,BTC_CVC,1 min,2021-07-11 23:32:01.720458,0.00000714,0.00000714,0.00000714,0.00000714
55,BTC_REPV2,1 min,2021-07-11 23:31:51.989173,0.00044750,0.00044750,0.00044750,0.00044750
56,BTC_LRC,1 min,2021-07-11 23:32:10.654754,0.00000685,0.00000685,0.00000685,0.00000685
0,BTC_STEEM,1 min,2021-07-11 23:33:17.266695,0.00001211,0.00001202,0.00001211,0.00001211
1,BTC_EOS,1 min,2021-07-11 23:33:18.444130,0.00012714,0.00012559,0.00012719,0.00012702
2,BTC_ATOM,1 min,2021-07-11 23:33:13.497090,0.00040401,0.00040401,0.00040401,0.00040401
3,BTC_MATIC,1 min,2021-07-11 23:32:43.899144,0.00003041,0.00003041,0.00003041,0.00003041
4,BTC_BCH,1 min,2021-07-11 23:32:38.301003,0.01462316,0.01462316,0.01462316,0.01462316
5,BTC_DOT,1 min,2021-07-11 23:33:15.399220,0.00045270,0.00045231,0.00045314,0.00045247
6,BTC_TRU,1 min,2021-07-11 23:33:17.327061,0.00000440,0.00000440,0.00000440,0.00000440
7,BTC_XMR,1 min,2021-07-11 23:33:08.692887,0.00624703,0.00624617,0.00624710,0.00624710
8,BTC_SNX,1 min,2021-07-11 23:33:16.658944,0.00039354,0.00039089,0.00039809,0.00039124
9,BTC_MKR,1 min,2021-07-11 23:33:17.293200,0.07760343,0.07760343,0.07760343,0.07760343
10,BTC_SWINGBY,1 min,2021-07-11 23:32:42.619152,0.00000247,0.00000247,0.00000247,0.00000247
11,BTC_SENSO,1 min,2021-07-11 23:33:14.209349,0.00002603,0.00002600,0.00002604,0.00002604
12,BTC_QTUM,1 min,2021-07-11 23:33:16.648988,0.00020067,0.00019960,0.00020067,0.00020067
13,BTC_LINK,1 min,2021-07-11 23:33:18.449788,0.00053857,0.00053828,0.00053933,0.00053850
14,BTC_REN,1 min,2021-07-11 23:33:08.713049,0.00001074,0.00001074,0.00001074,0.00001074
15,BTC_SXP,1 min,2021-07-11 23:33:18.458523,0.00005700,0.00005700,0.00005700,0.00005700
16,BTC_ETH,1 min,2021-07-11 23:33:18.442330,0.06275950,0.06275947,0.06280232,0.06275950
17,BTC_ARDR,1 min,2021-07-11 23:31:38.293565,0.00000483,0.00000483,0.00000483,0.00000483
18,BTC_AVA,1 min,2021-07-11 23:33:14.200889,0.00006424,0.00006424,0.00006424,0.00006424
19,BTC_INJ,1 min,2021-07-11 23:33:13.601914,0.00020492,0.00020492,0.00020492,0.00020492
20,BTC_LTC,1 min,2021-07-11 23:33:07.880850,0.00395568,0.00395367,0.00395820,0.00395717
21,BTC_ETC,1 min,2021-07-11 23:32:24.745722,0.00144434,0.00144434,0.00144434,0.00144434
22,BTC_DASH,1 min,2021-07-11 23:33:13.491303,0.00380433,0.00378924,0.00380918,0.00380918
23,BTC_DOGE,1 min,2021-07-11 23:32:47.613782,0.00000632,0.00000631,0.00000632,0.00000632
24,BTC_XRP,1 min,2021-07-11 23:32:47.619061,0.00001876,0.00001874,0.00001876,0.00001875
25,BTC_LSK,1 min,2021-07-11 23:32:11.263960,0.00007601,0.00007601,0.00007601,0.00007601
26,BTC_TRX,1 min,2021-07-11 23:26:12.442450,0.00000183,0.00000183,0.00000183,0.00000183
27,BTC_ZEC,1 min,2021-07-11 23:33:14.089394,0.00325149,0.00325149,0.00325149,0.00325149
28,BTC_AAVE,1 min,2021-07-11 23:33:17.870505,0.00894854,0.00894203,0.00894854,0.00894854
29,BTC_KLV,1 min,2021-07-11 23:32:52.159267,0.00000145,0.00000143,0.00000145,0.00000143
30,BTC_WRX,1 min,2021-07-11 23:33:18.457801,0.00003251,0.00003251,0.00003251,0.00003251
31,BTC_OMG,1 min,2021-07-11 23:32:24.747051,0.00012278,0.00012278,0.00012278,0.00012278
32,BTC_WBTC,1 min,2021-07-11 23:33:13.603737,0.99793994,0.99793994,0.99793994,0.99793994
33,BTC_SAND,1 min,2021-07-11 23:33:17.867097,0.00001350,0.00001350,0.00001350,0.00001350
34,BTC_FIL,1 min,2021-07-11 23:32:57.949849,0.00160627,0.00160627,0.00160627,0.00160627
35,BTC_FRONT,1 min,2021-07-11 23:33:17.897704,0.00002323,0.00002323,0.00002323,0.00002323
36,BTC_NEO,1 min,2021-07-11 23:33:18.451833,0.00100798,0.00100798,0.00100798,0.00100798
37,BTC_POLY,1 min,2021-07-11 23:33:17.285186,0.00000559,0.00000559,0.00000559,0.00000559
38,BTC_KNC,1 min,2021-07-11 23:32:48.370752,0.00004424,0.00004424,0.00004424,0.00004424
39,BTC_SWAP,1 min,2021-07-11 23:32:59.863313,0.00002401,0.00002401,0.00002401,0.00002401
40,BTC_MANA,1 min,2021-07-11 23:33:13.495005,0.00002103,0.00002103,0.00002103,0.00002103
41,BTC_CHR,1 min,2021-07-11 23:31:59.212608,0.00000515,0.00000513,0.00000515,0.00000515
42,BTC_BAT,1 min,2021-07-11 23:32:48.971264,0.00001657,0.00001653,0.00001657,0.00001657
43,BTC_BCHSV,1 min,2021-07-11 23:33:12.302712,0.00412184,0.00412184,0.00412184,0.00412184
44,BTC_XEM,1 min,2021-07-11 23:33:07.312097,0.00000357,0.00000357,0.00000358,0.00000358
45,BTC_NMR,1 min,2021-07-11 23:33:12.303215,0.00092364,0.00092364,0.00092364,0.00092364
46,BTC_LPT,1 min,2021-07-11 23:32:54.255176,0.00045893,0.00045893,0.00045893,0.00045893
47,BTC_ZRX,1 min,2021-07-11 23:32:18.636140,0.00002264,0.00002264,0.00002264,0.00002264
48,BTC_GAS,1 min,2021-07-11 23:33:15.898333,0.00017697,0.00017697,0.00017697,0.00017697
49,BTC_STR,1 min,2021-07-11 23:32:03.974571,0.00000725,0.00000725,0.00000727,0.00000725
50,BTC_HGET,1 min,2021-07-11 23:29:28.496645,0.00013187,0.00013187,0.00013187,0.00013187
51,BTC_FARM,1 min,2021-07-11 23:33:18.503538,0.00199729,0.00199729,0.00199729,0.00199729
52,BTC_DCR,1 min,2021-07-11 23:32:34.412269,0.00398889,0.00398889,0.00398889,0.00398889
53,BTC_XTZ,1 min,2021-07-11 23:33:02.291606,0.00008461,0.00008461,0.00008461,0.00008461
54,BTC_CVC,1 min,2021-07-11 23:32:01.720458,0.00000714,0.00000714,0.00000714,0.00000714
55,BTC_REPV2,1 min,2021-07-11 23:31:51.989173,0.00044750,0.00044750,0.00044750,0.00044750
56,BTC_LRC,1 min,2021-07-11 23:32:10.654754,0.00000685,0.00000685,0.00000685,0.00000685
57,BTC_GLM,1 min,2021-07-11 23:32:49.031797,0.00000911,0.00000911,0.00000911,0.00000911
0,BTC_STEEM,1 min,2021-07-11 23:34:17.605756,0.00001211,0.00001202,0.00001211,0.00001211
1,BTC_EOS,1 min,2021-07-11 23:34:18.303003,0.00012702,0.00012559,0.00012719,0.00012652
2,BTC_ATOM,1 min,2021-07-11 23:34:05.320956,0.00040401,0.00040401,0.00040401,0.00040401
3,BTC_MATIC,1 min,2021-07-11 23:33:48.429797,0.00003041,0.00003041,0.00003041,0.00003041
4,BTC_BCH,1 min,2021-07-11 23:34:18.424159,0.01462316,0.01462316,0.01462316,0.01462316
5,BTC_DOT,1 min,2021-07-11 23:34:18.430243,0.00045247,0.00045219,0.00045314,0.00045236
6,BTC_TRU,1 min,2021-07-11 23:34:18.432148,0.00000440,0.00000440,0.00000440,0.00000440
7,BTC_XMR,1 min,2021-07-11 23:34:15.040097,0.00624710,0.00624617,0.00624711,0.00624703
8,BTC_SNX,1 min,2021-07-11 23:34:17.701317,0.00039124,0.00039000,0.00039809,0.00039072
9,BTC_MKR,1 min,2021-07-11 23:34:18.342118,0.07760343,0.07760343,0.07760343,0.07760343
10,BTC_SWINGBY,1 min,2021-07-11 23:32:42.619152,0.00000247,0.00000247,0.00000247,0.00000247
11,BTC_SENSO,1 min,2021-07-11 23:34:13.783613,0.00002604,0.00002600,0.00002604,0.00002604
12,BTC_QTUM,1 min,2021-07-11 23:34:16.997563,0.00020067,0.00019960,0.00020067,0.00020067
13,BTC_LINK,1 min,2021-07-11 23:34:18.333207,0.00053850,0.00053828,0.00053933,0.00053841
14,BTC_REN,1 min,2021-07-11 23:34:10.492501,0.00001074,0.00001074,0.00001074,0.00001074
15,BTC_SXP,1 min,2021-07-11 23:34:17.103258,0.00005700,0.00005700,0.00005700,0.00005700
16,BTC_ETH,1 min,2021-07-11 23:34:15.727119,0.06275950,0.06266597,0.06280232,0.06266597
17,BTC_ARDR,1 min,2021-07-11 23:31:38.293565,0.00000483,0.00000483,0.00000483,0.00000483
18,BTC_AVA,1 min,2021-07-11 23:34:15.754538,0.00006424,0.00006424,0.00006424,0.00006424
19,BTC_INJ,1 min,2021-07-11 23:34:00.970945,0.00020492,0.00020492,0.00020492,0.00020492
20,BTC_LTC,1 min,2021-07-11 23:34:14.325981,0.00395717,0.00395367,0.00395820,0.00395544
21,BTC_ETC,1 min,2021-07-11 23:34:06.958040,0.00144434,0.00144434,0.00144434,0.00144434
22,BTC_DASH,1 min,2021-07-11 23:34:14.323439,0.00380918,0.00378924,0.00380918,0.00380918
23,BTC_DOGE,1 min,2021-07-11 23:33:53.531943,0.00000632,0.00000631,0.00000632,0.00000632
24,BTC_XRP,1 min,2021-07-11 23:33:55.694231,0.00001875,0.00001874,0.00001876,0.00001875
25,BTC_LSK,1 min,2021-07-11 23:34:07.776517,0.00007601,0.00007601,0.00007601,0.00007601
26,BTC_TRX,1 min,2021-07-11 23:34:13.732293,0.00000183,0.00000182,0.00000183,0.00000182
27,BTC_ZEC,1 min,2021-07-11 23:34:00.870561,0.00325149,0.00325149,0.00325149,0.00325149
28,BTC_AAVE,1 min,2021-07-11 23:34:11.193231,0.00894854,0.00894203,0.00894854,0.00894854
29,BTC_KLV,1 min,2021-07-11 23:33:56.528681,0.00000143,0.00000143,0.00000146,0.00000146
30,BTC_WRX,1 min,2021-07-11 23:34:18.414662,0.00003251,0.00003251,0.00003251,0.00003251
31,BTC_OMG,1 min,2021-07-11 23:32:24.747051,0.00012278,0.00012278,0.00012278,0.00012278
32,BTC_WBTC,1 min,2021-07-11 23:34:18.427231,0.99793994,0.99793994,0.99793994,0.99793994
33,BTC_SAND,1 min,2021-07-11 23:34:18.422196,0.00001350,0.00001350,0.00001350,0.00001350
34,BTC_FIL,1 min,2021-07-11 23:34:15.128271,0.00160627,0.00160627,0.00160627,0.00160627
35,BTC_FRONT,1 min,2021-07-11 23:34:18.428222,0.00002323,0.00002323,0.00002323,0.00002323
36,BTC_NEO,1 min,2021-07-11 23:34:16.407764,0.00100798,0.00100798,0.00100798,0.00100798
37,BTC_POLY,1 min,2021-07-11 23:34:03.359731,0.00000559,0.00000559,0.00000559,0.00000559
38,BTC_KNC,1 min,2021-07-11 23:32:48.370752,0.00004424,0.00004424,0.00004424,0.00004424
39,BTC_SWAP,1 min,2021-07-11 23:33:40.074295,0.00002401,0.00002401,0.00002401,0.00002401
40,BTC_MANA,1 min,2021-07-11 23:33:59.587548,0.00002103,0.00002103,0.00002103,0.00002103
41,BTC_CHR,1 min,2021-07-11 23:33:48.141955,0.00000515,0.00000513,0.00000515,0.00000515
42,BTC_BAT,1 min,2021-07-11 23:32:48.971264,0.00001657,0.00001653,0.00001657,0.00001657
43,BTC_BCHSV,1 min,2021-07-11 23:33:12.302712,0.00412184,0.00412184,0.00412184,0.00412184
44,BTC_XEM,1 min,2021-07-11 23:33:53.536098,0.00000358,0.00000357,0.00000358,0.00000358
45,BTC_NMR,1 min,2021-07-11 23:33:59.591055,0.00092364,0.00092364,0.00092364,0.00092364
46,BTC_LPT,1 min,2021-07-11 23:33:53.594715,0.00045893,0.00045893,0.00045893,0.00045893
47,BTC_ZRX,1 min,2021-07-11 23:32:18.636140,0.00002264,0.00002264,0.00002264,0.00002264
48,BTC_GAS,1 min,2021-07-11 23:33:15.898333,0.00017697,0.00017697,0.00017697,0.00017697
49,BTC_STR,1 min,2021-07-11 23:34:15.678075,0.00000725,0.00000725,0.00000727,0.00000725
50,BTC_HGET,1 min,2021-07-11 23:29:28.496645,0.00013187,0.00013187,0.00013187,0.00013187
